European	African	Native American	category
-0.00385463201151637	-0.00308821731187026	0.00694284932338662	high
-0.000870872901848063	-0.00217735095667387	0.00304822385852202	high
-0.00378640216110571	-0.00307065933496342	0.00685706149606913	high
-0.00162079969273976	-0.00555976810363335	0.00718056779637319	high
-0.00126731448763728	-0.00500808691236324	0.00627540140000055	high
-0.00170411158929662	-0.00335119961375752	0.00505531120305414	high
-0.000279901133432903	-0.00342633083156019	0.00370623196499312	high
-0.00360527184199455	-0.00234115341146687	0.00594642525346145	high
-9.73797129155685e-05	-0.00437167797736215	0.00446905769027781	high
-0.00151042331486984	-0.00619773072738986	0.00770815404225972	high
-0.00465361965749156	-0.00391321973078662	0.00856683938827824	high
-0.000216942922492525	-0.00391855445531822	0.00413549737781074	high
-0.00319851216322431	-0.00322382321864898	0.00642233538187337	high
-0.000100848679350007	-0.00656013542915937	0.00666098410850946	high
-0.00210120621213861	-0.00466662717749478	0.00676783338963344	high
-0.00322944730613595	-0.0049955733215134	0.00822502062764935	high
-0.00279268882665706	-0.00340721892802406	0.00619990775468118	high
-0.00255345709257648	-0.00348202337575831	0.00603548046833488	high
-0.000855898291010848	-0.00284857488762488	0.00370447317863579	high
0.000361487202570787	-0.00335363814595505	0.00299215094338431	high
-0.00252492820061456	-0.00224717325376167	0.00477210145437626	high
-0.00157216349233646	-0.0027269124491405	0.00429907594147699	high
-0.0017429322659438	-0.00262297461441521	0.00436590688035909	high
0.000557429675622778	-0.00342227754076141	0.00286484786513866	high
-0.00257652905032246	-0.00778047087536835	0.0103569999256909	high
-0.00363267027592329	-0.00548703010143298	0.00911970037735638	high
-0.000900461416571519	-0.00287560449472099	0.00377606591129251	high
-0.00404518386153518	-0.00297454789408247	0.00701973175561763	high
-0.00125211185940188	-0.00299591346735931	0.00424802532676122	high
-0.00190821036688738	-0.00651773333952388	0.00842594370641128	high
-0.00589485952878144	-0.00522935395409779	0.0111242134828793	high
-0.00357783101193576	-0.00347148595257213	0.00704931696450792	high
-0.000515744425254483	-0.00352769277695728	0.00404343720221184	high
-0.00294543380839951	-0.00493973986771465	0.00788517367611419	high
-0.00289336770119553	-0.0018983145289552	0.00479168223015083	high
-0.00453409530772553	-0.00161600890905084	0.00615010421677639	high
-0.00251720148173917	-0.00302157747645299	0.00553877895819216	high
-0.00310871877038832	-0.0047681962990791	0.00787691506946747	high
-0.00277766150881043	-0.00404901752471126	0.0068266790335218	high
-0.00190696767450338	-0.00231251735555593	0.00421948503005934	high
-0.00259390743600985	-0.00508081858695964	0.00767472602296951	high
0.00181024946002939	-0.00246447027275984	0.00065422081273045	high
-0.00346022158511494	-0.00392878857646056	0.00738901016157559	high
0.00282642778715692	-0.00476548305208785	0.00193905526493102	high
-0.00126288478286296	-0.00394921954449079	0.00521210432735375	high
-0.00424084331822872	-0.00367883825894111	0.00791968157716982	high
0.00269567565948847	-0.0055924881073417	0.00289681244785331	high
0.000223713029345984	-0.00364020803026266	0.00341649500091673	high
-0.000511078131891662	-0.00361958625412828	0.00413066438602	high
-0.000590434746020274	-0.00257080491240111	0.00316123965842138	high
-0.00288412442284514	-0.0036608488392916	0.00654497326213671	high
-0.00394180889960016	-0.00411878824719075	0.00806059714679097	high
0.00012004580512881	-0.00342576447620505	0.00330571867107626	high
-0.0013973878252318	-0.00432190353716191	0.00571929136239369	high
-0.00187026077580277	-0.00143856230400086	0.00330882307980362	high
0.000260168812062811	-0.0049607103619895	0.00470054154992675	high
-0.0051222319457418	-0.00110318753011501	0.00622541947585689	high
-0.00514061951862388	-0.00275957487080702	0.0079001943894309	high
-0.0041035290552065	-0.00337147674022253	0.00747500579542904	high
-0.0036099409355741	-0.00470139083108417	0.00831133176665833	high
0.000490308989582911	-0.00545748928641535	0.00496718029683252	high
-0.00241928198199137	-0.00533920516301309	0.00775848714500449	high
-0.00311968459598355	-0.00430730041122596	0.00742698500720954	high
-0.00248640999073724	-0.00264097463290106	0.00512738462363832	high
-0.000182324351825747	-0.00269979302820919	0.00288211738003488	high
0.00035575670426935	-0.00598316558165063	0.00562740887738128	high
-0.00144378191185623	-0.00478917524268935	0.00623295715454558	high
-0.00241764584793658	-0.00313401384364284	0.00555165969157947	high
0.000273675360442982	-0.00379877614422325	0.00352510078378027	high
-0.00182059273016122	-0.00379411609883401	0.00561470882899526	high
-0.00149289056635638	-0.00471912617874434	0.00621201674510072	high
-0.00238649486757381	-0.00451030893383397	0.00689680380140784	high
-0.00401069547363031	-0.00310101943533003	0.00711171490896043	high
-0.00268636638495523	-0.00342021315978008	0.00610657954473529	high
-0.00266850644172412	-0.00141761056906228	0.00408611701078651	high
-0.00397325776174318	-0.00376647694770008	0.00773973470944331	high
-0.0028454922128659	-0.00291997783680892	0.0057654700496749	high
-0.00362410046137029	-0.00346853783844878	0.00709263829981904	high
-0.000372107183672199	-0.00518194894806373	0.00555405613173599	high
-0.00426880067390301	-0.00265641748302956	0.00692521815693259	high
-0.00153317551075238	-0.00415994905202169	0.0056931245627741	high
-0.00194670468398595	-0.00428456216127879	0.00623126684526476	high
-0.0031208744174116	-0.00335834153855064	0.00647921595596229	high
-0.000216608715506217	-0.00462688005527545	0.00484348877078175	high
-0.00188783633936207	-0.0045381709306134	0.00642600726997547	high
-0.00557826602760814	-0.00114579953312621	0.00672406556073443	high
-0.00303892161414532	-0.00127070372236132	0.00430962533650672	high
0.000480262760971129	-0.0037108985658911	0.00323063580492006	high
-0.00354108015905341	-0.00376677691596281	0.00730785707501627	high
-0.00140940375931453	-0.0046477748939511	0.00605717865326563	high
-4.38572476648691e-05	-0.00533198231040372	0.00537583955806864	high
-0.00350209259712386	-0.00405901799458311	0.00756111059170703	high
-0.000124239602786735	-0.00455418035950614	0.00467841996229296	high
-0.00214301580163756	-0.0051118155276153	0.00725483132925295	high
-0.00240592564237008	-0.00380071339807661	0.00620663904044666	high
0.00112428873782056	-0.00526724347239965	0.00414295473457921	high
-0.00196487171949522	-0.00443840342117421	0.00640327514066952	high
-0.00119571895808146	-0.00430813784953502	0.0055038568076165	high
-0.00571481613386016	-0.00353180362868291	0.00924661976254315	high
-0.00176417974390619	-0.00474945136188496	0.00651363110579117	high
-0.00390738770506516	-0.00178077267267418	0.00568816037773937	high
-3.20032248430913e-05	-0.00560955215795991	0.00564155538280303	high
-0.00322988162796922	-0.00338931520131439	0.00661919682928369	high
-0.00330243452620926	-0.00320897523641062	0.00651140976261991	high
-0.00129247565648072	-0.00368131105694369	0.00497378671342444	high
-0.00151438932326109	-0.00450504981775138	0.00601943914101249	high
-0.00120591764385081	-0.00270401112951438	0.00390992877336518	high
-0.0033074505878371	-0.0023914670768013	0.0056989176646384	high
0.000881432089659073	-0.00327990955809709	0.00239847746843802	high
