European	African	Native American	category
-0.00238991974980388	-2.54472316028181e-05	0.00241536698140665	high
-0.00123475609475707	-0.00114274581733023	0.00237750191208719	high
-0.00358651021412731	0.000360501743655289	0.00322600847047194	high
0.000161014993004333	0.000404765621480112	-0.000565780614484535	high
-0.000210222532720017	-0.000422243699895741	0.000632466232615703	high
-0.00239287575238184	-0.000596620282475681	0.00298949603485743	high
-0.000401798208598536	-0.00103181018506673	0.00143360839366524	high
-0.00248712257454795	-0.000491010629009293	0.00297813320355722	high
0.000744113986890671	0.000648729187474856	-0.00139284317436561	high
0.000576514278486595	-0.000288698005167971	-0.000287816273318642	high
-0.00194061525333739	0.000182872468607258	0.00175774278473007	high
-0.00312992707221577	-0.00112346581849711	0.0042533928907128	high
-0.00211581313850787	0.000813761413853295	0.00130205172465447	high
-0.0015517582037001	-0.000523387680821885	0.00207514588452196	high
-0.0032597180374194	-0.000749766069533905	0.00400948410695323	high
-0.00333775703960693	-0.000455024794689903	0.00379278183429677	high
0.00154851369080744	-0.00141037371915444	-0.000138139971653017	high
-0.00131699793826079	-0.00129366299006548	0.00261066092832618	high
-0.00470389630688534	-0.00132441646888657	0.00602831277577187	high
0.000307379791273738	-7.49252446165249e-05	-0.000232454546657213	high
-0.00680152530073364	-0.00131993359282308	0.00812145889355664	high
-0.00247480029946923	-0.000597120629768366	0.00307192092923758	high
-0.00253881011380472	-0.000731578791041701	0.00327038890484643	high
-0.00137157648772063	-0.000624334881565193	0.00199591136928579	high
-0.00356157460500434	-0.000341861004794927	0.00390343560979922	high
-0.00303234962277082	-0.00196257178169413	0.00499492140446489	high
-0.00359497424449756	-0.000933217647925245	0.00452819189242271	high
0.000234020532133977	-0.000670912921346023	0.000436892389211963	high
-0.00205736131691775	0.000873396982692377	0.0011839643342253	high
-0.00199492677028421	-0.000807073722611483	0.0028020004928957	high
-0.00322341837793641	-0.00141441276067568	0.00463783113861205	high
-0.000568895993572571	-0.00061381185241086	0.0011827078459834	high
-0.000283826702600215	-0.000797628024796611	0.00108145472739674	high
0.00120638236886175	-0.00155004022050776	0.000343657851645918	high
-0.00166974743173229	-0.000954907257553504	0.00262465468928574	high
-0.00110172815010787	-0.0017077924444545	0.0028095205945623	high
-0.00476209952337286	-0.00179024024142784	0.00655233976480063	high
-0.00117101411631462	-0.000908153477066405	0.002079167593381	high
-0.00374067676361833	-0.000118768242933665	0.003859445006552	high
0.0020793679984849	0.000172926188502308	-0.00225229418698725	high
-0.00319121801656419	-0.000868238441567554	0.00405945645813166	high
-0.00138384531936342	-0.0011208691715901	0.00250471449095346	high
-0.000421769806231626	-0.000336822669684881	0.000758592475916475	high
7.28500892231421e-05	-0.000421206221393352	0.000348356132170213	high
-0.00307033596058437	-0.00089899353008854	0.00396932949067286	high
-0.00168078428743704	-0.00106728661115983	0.00274807089859686	high
-0.00415753497166876	-0.000193869134357358	0.00435140410602608	high
-0.00137472045015741	-0.00113142328746334	0.0025061437376207	high
0.000418060021027095	-0.000262550063007995	-0.000155509958019162	high
-0.00301236238162056	-0.000114338448668365	0.00312670083028888	high
-0.00160719580253671	-0.00188124719920619	0.00348844300174289	high
-0.00091585477642922	0.000674804948163632	0.00024104982826556	high
-0.00146833314885722	-0.00118061663613819	0.00264894978499541	high
-0.00580046892600977	0.00045371373866511	0.00534675518734462	high
-0.00304919047997765	-0.000738735575698629	0.00378792605567624	high
-0.00471646070845128	-0.000880339752586928	0.00559680046103817	high
-0.000274430321608704	-0.00107652299591178	0.00135095331752044	high
-0.00246854917424674	-0.000194053409407261	0.00266260258365392	high
-0.00231881839804571	-0.000904725164701841	0.00322354356274757	high
-0.00357766066510981	0.000126773694491537	0.00345088697061824	high
-0.000610272399149292	0.000407732297427847	0.000202540101721382	high
-0.000281195303968279	-0.000771065062043354	0.00105226036601158	high
-0.000437846931331559	-0.000890873382256383	0.00132872031358788	high
-0.00184318423763033	-0.00162953310151255	0.00347271733914278	high
-0.00223893047204599	-0.000335200811551993	0.00257413128359796	high
0.000980295700082484	-0.00107899521589797	9.86995158154258e-05	high
-0.00161268185247859	-0.00142818346867676	0.00304086532115533	high
-0.00182867195564981	-0.000315059616468487	0.00214373157211822	high
-0.00296657507258696	-0.000294071763433282	0.00326064683602023	high
-0.00212739970617237	0.000220952031633574	0.00190644767453874	high
-0.00462473444561318	-0.000687586196689172	0.00531232064230236	high
0.000189869750848337	-0.00165372091250925	0.00146385116166092	high
-0.000680443931883407	-0.000679299337843952	0.00135974326972732	high
-0.00105889088909472	-0.000554043599943002	0.00161293448903765	high
-0.00306310317762379	0.00028551895704166	0.00277758422058205	high
-0.00346145215037194	-0.00101764271595102	0.00447909486632292	high
-0.00311926026339732	-0.000371053044323645	0.00349031330772087	high
-0.00226752587083062	-0.000808076298431569	0.00307560216926217	high
-0.00320101918821325	-0.000316713252910078	0.0035177324411233	high
0.00134679495157575	-0.00194673745179529	0.000599942500219441	high
-0.00343043085586608	-0.000827356967232559	0.0042577878230986	high
-0.00346955556625678	-0.000368530897943056	0.00383808646419981	high
-0.00201213738370917	-0.00138372895758062	0.00339586634128974	high
-5.34356739142761e-05	-0.00043678278726017	0.000490218461174363	high
-0.00046049776739443	-0.00154034700857323	0.00200084477596763	high
-0.0034690715665045	4.65842537580863e-06	0.00346441314112866	high
8.5394717542403e-05	-0.000453503045632939	0.000368108328090533	high
-0.000747485529082326	-0.000499462080272232	0.00124694760935451	high
