European	African	Native American	category
0.00357347899832394	-0.000990390284020218	-0.00258308871430363	high
0.00220774339834029	-0.00208705009270926	-0.00012069330563097	high
0.00419992799154412	-0.000767471250665154	-0.00343245674087889	high
0.00693063594377341	-0.00284247217655347	-0.00408816376721988	high
0.00271225353591942	-0.000605880246686223	-0.00210637328923308	high
0.00387912058944878	-0.00161304431680149	-0.00226607627264719	high
0.00712660215505551	-0.0010651062032167	-0.00606149595183875	high
0.00804022817914418	-0.00119206054036528	-0.00684816763877882	high
0.00669815832404047	-0.000549867841648032	-0.00614829048239235	high
0.00448644614497828	-0.0020939788501726	-0.00239246729480558	high
0.00627995074592941	-0.00098085305389535	-0.00529909769203402	high
0.0069938490783858	-0.0022402229423126	-0.00475362613607316	high
0.00426413325423813	-0.000982715817208886	-0.00328141743702914	high
0.00576185372485361	-0.00117298548384522	-0.00458886824100829	high
0.00312805566041124	-0.000190950657621938	-0.00293710500278921	high
0.00547505693555622	-0.00206808382935275	-0.00340697310620336	high
0.0072035092156012	0.00105671165888096	-0.00826022087448208	high
0.0055396230544737	-0.0011741839929454	-0.0043654390615282	high
0.00913723961227819	-0.00208915985925247	-0.00704807975302563	high
0.00687419941657369	-0.0018030146477554	-0.00507118476881818	high
0.006550854257872	-0.00171880038004735	-0.00483205387782459	high
0.00250179552376856	-0.00110463939569615	-0.00139715612807229	high
0.00737898420378569	-0.00103068095215554	-0.00634830325163005	high
0.00369116355662308	-0.00163125260623597	-0.00205991095038705	high
0.00407995158547742	-0.00133374592229827	-0.00274620566317901	high
0.00440420691928506	-0.00246165879505727	-0.00194254812422773	high
0.00488219950377605	-0.000570698832539095	-0.00431150067123687	high
0.00291601171291483	-0.00218059424305419	-0.000735417469860555	high
0.00184931343635469	-0.000457880020289167	-0.00139143341606546	high
0.00938512236182509	-0.00286541216750782	-0.00651971019431719	high
0.0024631606157578	-0.00103700547567116	-0.00142615514008654	high
0.00364630085030376	-0.00171387529078011	-0.00193242555952361	high
0.00592246616710757	-0.00154597925735452	-0.00437648690975295	high
0.00818590062541852	-0.00157829653791252	-0.00660760408750594	high
0.00208166322840464	-0.00210323480344666	2.15715750420675e-05	high
0.00528701450049945	-0.00133149696524525	-0.00395551753525408	high
